spd,rpm,accel,stop,fuel
0,1621,0,0,0.00299835205078125
0,1618,0,0,0.006999969482421875
185,1528,0,0,0.003997802734375
0,1639,0,0,0.003002166748046875
0,1637,0,0,0.004001617431640625
0,599,0,0,0.00099945068359375
103,897,0,0,0.006999969482421875
218,1799,0,0,0.0
117,968,0,0,0.006999969482421875
110,939,0,0,0.0
129,1064,0,0,0.003997802734375
0,1310,0,0,0.0020008087158203125
132,1102,0,0,0.0010013580322265625
219,1807,0,0,0.0
0,557,0,0,0.0020008087158203125
217,1794,0,0,0.0
0,1295,0,0,0.0010013580322265625
106,873,0,0,0.0
38,996,0,0,0.00099945068359375
0,1108,0,0,0.00099945068359375
0,1095,0,0,0.00099945068359375
38,1036,0,0,0.0
0,1082,0,0,0.00099945068359375
0,1664,0,0,0.0
0,1071,0,0,0.0
0,1058,0,0,0.00099945068359375
0,1086,0,0,0.00099945068359375
35,928,0,0,0.0
0,1085,1,0,0.007999420166015625
0,1665,0,0,0.00099945068359375
0,604,0,0,0.0
0,604,0,0,0.00099945068359375
0,1692,0,0,0.0020008087158203125
36,948,0,0,0.00099945068359375
0,604,0,0,0.00099945068359375
219,1810,0,0,0.0010013580322265625
0,604,0,0,0.00099945068359375
0,604,0,0,0.00099945068359375
0,1705,0,0,0.0
39,1018,0,1,0.003002166748046875
0,1710,0,1,0.00099945068359375
0,1713,1,0,0.00099945068359375
0,1696,0,0,0.006999969482421875
0,1698,0,0,0.006999969482421875
0,1701,0,0,0.008001327514648438
0,1702,0,0,0.006999969482421875
86,1137,0,0,0.006999969482421875
24,1057,0,0,0.007999420166015625
40,1044,0,0,0.006999969482421875
221,1830,0,0,0.007999420166015625
221,1826,0,0,0.0
221,1825,0,0,0.0070018768310546875
216,1828,0,0,0.007999420166015625
221,1829,0,0,0.0010013580322265625
222,1832,0,0,0.00099945068359375
222,1833,0,0,0.00299835205078125
222,1832,0,0,0.0
0,1641,0,0,0.00099945068359375
220,1821,0,0,0.0
221,1826,0,0,0.0
0,1635,0,0,0.00099945068359375
0,1350,0,0,0.001003265380859375
81,1323,0,0,0.0
0,603,0,0,0.00099945068359375
0,1399,0,0,0.00099945068359375
0,1401,0,0,0.0
0,1373,0,0,0.00099945068359375
0,1394,0,0,0.00099945068359375
0,1390,0,0,0.00099945068359375
0,1380,0,0,0.00099945068359375
0,1402,0,0,0.0
0,1398,0,0,0.0010013580322265625
0,1238,0,0,0.0
0,995,0,0,0.003997802734375
0,1714,0,0,0.0
0,1474,0,0,0.0010013580322265625
0,969,0,0,0.00099945068359375
0,640,0,0,0.0
0,1311,0,1,0.0019989013671875
0,1466,0,0,0.00099945068359375
122,1326,0,0,0.0010013580322265625
0,1334,0,0,0.0010013580322265625
0,1850,0,0,0.0
0,1400,0,0,0.00099945068359375
0,1389,0,0,0.0
83,1176,0,0,0.0
0,1762,0,0,0.00099945068359375
0,1756,0,0,0.0010013580322265625
0,1270,0,0,0.00099945068359375
0,783,0,1,0.004001617431640625
0,1303,0,0,0.003002166748046875
0,1281,1,0,0.004001617431640625
0,1349,0,1,0.0019989013671875
0,1326,0,0,0.004001617431640625
0,1378,0,0,0.00299835205078125
0,1373,0,0,0.004001617431640625
98,1534,0,0,0.00299835205078125
86,939,0,0,0.0
104,1224,0,0,0.0
72,1158,0,0,0.00099945068359375
94,1488,0,0,0.0
89,1398,0,0,0.0
104,1652,0,1,0.00099945068359375
84,951,0,0,0.0
0,557,0,0,0.001003265380859375
0,556,0,0,0.0
0,556,0,0,0.007999420166015625
0,556,0,0,0.0019989013671875
0,1300,0,0,0.0
0,1263,0,0,0.00099945068359375
0,556,0,0,0.00299835205078125
127,1139,0,1,0.003002166748046875
0,604,0,0,0.00299835205078125
210,1737,0,0,0.003002166748046875
0,613,0,0,0.003997802734375
58,933,0,0,0.003002166748046875
0,1399,0,0,0.00099945068359375
0,1384,0,0,0.0
91,998,0,0,0.0
86,1045,0,0,0.0010013580322265625
98,1055,0,0,0.00099945068359375
96,1054,0,0,0.00099945068359375
98,1053,0,0,0.0010013580322265625
97,1047,0,0,0.0
0,1285,0,0,0.0
0,1271,0,0,0.00499725341796875
0,1312,1,0,0.004001617431640625
0,1299,0,0,0.003997802734375
0,1338,0,1,0.004001617431640625
0,1324,0,0,0.00099945068359375
0,1369,0,0,0.0
0,1354,0,0,0.0
0,611,0,0,0.0
127,1173,0,0,0.0
137,1129,0,0,0.0
138,1155,0,0,0.006000518798828125
127,1078,0,0,0.00099945068359375
124,1093,0,0,0.0
58,436,0,0,0.0
0,603,1,0,0.004001617431640625
5,0,0,0,0.00099945068359375
0,529,0,0,0.0
0,604,0,0,0.00099945068359375
0,566,0,0,0.003002166748046875
5,576,0,0,0.0
188,1621,0,1,0.0039997100830078125
0,564,0,0,0.0010013580322265625
0,562,0,0,0.0
0,564,0,0,0.00099945068359375
112,1323,0,0,0.0
0,561,0,0,0.00099945068359375
0,1165,1,0,0.0049991607666015625
0,1150,0,0,0.0
73,804,0,0,0.00099945068359375
0,1201,0,0,0.00099945068359375
153,1263,0,1,0.004001617431640625
0,1172,0,1,0.00299835205078125
0,1165,0,0,0.0
0,1159,0,0,0.0
0,1168,0,0,0.00299835205078125
0,1179,0,0,0.004001617431640625
151,1248,0,0,0.004001617431640625
0,605,0,0,0.00299835205078125
0,604,0,0,0.00299835205078125
0,604,0,0,0.003002166748046875
127,1620,0,0,0.003997802734375
89,1353,0,0,0.004001617431640625
0,604,0,0,0.005001068115234375
0,604,0,0,0.00299835205078125
114,939,0,0,0.004001617431640625
115,955,0,0,0.0049991607666015625
116,971,0,0,0.00099945068359375
120,988,0,0,0.0010013580322265625
107,882,1,0,0.005001068115234375
109,898,0,0,0.003997802734375
110,911,0,0,0.005001068115234375
112,923,0,0,0.002002716064453125
166,1369,0,0,0.00099945068359375
94,801,0,0,0.001003265380859375
102,845,0,0,0.00099945068359375
164,1357,0,0,0.00099945068359375
0,1711,0,0,0.0
0,1696,0,0,0.0
0,1679,1,0,0.006000518798828125
145,1197,0,0,0.006000518798828125
140,1158,0,0,0.004001617431640625
146,1269,0,0,0.003997802734375
47,746,0,0,0.003997802734375
13,611,1,0,0.005001068115234375
0,604,0,0,0.0
0,1736,0,0,0.003997802734375
0,1724,0,0,0.004001617431640625
0,604,0,1,0.006000518798828125
0,603,0,0,0.003997802734375
189,1558,0,0,0.004001617431640625
188,1555,0,0,0.005001068115234375
121,1307,0,0,0.004001617431640625
118,974,0,0,0.00299835205078125
136,1548,0,0,0.004001617431640625
136,1459,1,0,0.003997802734375
128,1425,0,0,0.0010013580322265625
0,604,0,0,0.006000518798828125
114,1307,0,0,0.00499725341796875
117,1286,0,0,0.004001617431640625
201,1793,0,0,0.005001068115234375
111,1243,0,0,0.0010013580322265625
107,1220,0,1,0.00299835205078125
129,1116,0,0,0.0010013580322265625
110,1180,0,0,0.0
109,1174,0,0,0.00099945068359375
109,1173,0,0,0.00099945068359375
107,1185,0,0,0.0
0,1744,0,0,0.0010013580322265625
196,1731,0,0,0.0
148,1249,0,0,0.00099945068359375
115,969,0,0,0.0
152,1296,0,0,0.00099945068359375
0,1579,1,0,0.0059986114501953125
102,1127,0,1,0.005001068115234375
0,1268,0,1,0.004001617431640625
0,1261,1,0,0.0059967041015625
0,1242,1,0,0.00499725341796875
0,1215,0,1,0.005001068115234375
0,1186,0,0,0.00099945068359375
0,1163,0,1,0.0010013580322265625
0,1141,0,0,0.00099945068359375
0,1110,0,0,0.0020008087158203125
0,1090,0,1,0.00099945068359375
0,1072,1,0,0.00099945068359375
192,1585,1,0,0.0019989013671875
146,1578,0,0,0.0020008087158203125
121,1345,0,0,0.0020008087158203125
159,1315,0,0,0.0019989013671875
157,1390,0,0,0.0
147,1367,0,0,0.00099945068359375
39,1038,0,1,0.0049991607666015625
13,1076,1,0,0.006000518798828125
39,1023,0,0,0.00099945068359375
38,1016,0,0,0.006000518798828125
0,1205,0,0,0.0049991607666015625
47,1242,0,1,0.006000518798828125
43,1130,1,0,0.0049991607666015625
44,1167,0,0,0.0049991607666015625
48,1266,0,0,0.005001068115234375
48,1270,0,0,0.005001068115234375
0,564,0,0,0.006000518798828125
0,1482,0,0,0.006999969482421875
148,1347,0,0,0.006999969482421875
159,1334,0,0,0.0059986114501953125
0,1494,0,0,0.006999969482421875
167,1394,1,0,0.006999969482421875
162,1380,0,0,0.0010013580322265625
157,1426,0,1,0.0
171,1410,0,1,0.0059986114501953125
161,1365,1,0,0.006999969482421875
165,1359,0,1,0.006000518798828125
161,1372,0,0,0.00099945068359375
161,1366,0,0,0.0010013580322265625
201,1673,0,0,0.005001068115234375
203,1677,0,0,0.0
198,1686,0,0,0.00099945068359375
205,1692,0,0,0.00099945068359375
196,1700,0,0,0.00099945068359375
0,1708,0,0,0.0
0,1718,0,0,0.00099945068359375
168,1723,0,0,0.0010013580322265625
202,1669,0,0,0.00099945068359375
188,1669,0,0,0.00099945068359375
0,1550,0,0,0.0
0,1544,1,0,0.00099945068359375
125,1037,1,0,0.0020008087158203125
0,1520,0,0,0.0
0,1511,0,0,0.0010013580322265625
0,1537,0,0,0.0
0,1530,0,0,0.0
0,1483,0,0,0.00099945068359375
0,1474,0,0,0.00099945068359375
0,1501,0,0,0.00099945068359375
0,1492,0,0,0.0010013580322265625
0,653,0,0,0.00099945068359375
0,875,0,0,0.0020008087158203125
18,1289,0,0,0.00099945068359375
29,1539,0,0,0.0
0,561,0,0,0.006999969482421875
0,562,0,0,0.0049991607666015625
0,589,0,0,0.00099945068359375
0,683,0,0,0.006999969482421875
0,1597,0,0,0.006999969482421875
0,1611,0,0,0.0
0,1618,0,0,0.00099945068359375
0,1624,1,0,0.006000518798828125
29,967,0,0,0.00099945068359375
38,965,0,0,0.006999969482421875
0,562,0,0,0.00099945068359375
0,562,0,0,0.0059986114501953125
217,1804,0,0,0.006999969482421875
147,1219,0,0,0.006999969482421875
0,1623,0,0,0.0010013580322265625
204,1685,0,0,0.004001617431640625
204,1685,1,0,0.003997802734375
0,1464,0,0,0.00099945068359375
0,1186,0,0,0.0
195,1661,0,0,0.00099945068359375
0,1754,0,0,0.00099945068359375
189,1649,0,0,0.0
0,563,0,0,0.003997802734375
199,1682,0,0,0.0
200,1677,0,0,0.0010013580322265625
202,1672,0,0,0.0
0,1750,0,0,0.0
129,1067,0,0,0.00099945068359375
90,1218,0,0,0.0
0,1623,0,0,0.0
0,568,0,0,0.0
0,567,0,1,0.004001617431640625
12,606,0,1,0.004001617431640625
16,485,0,0,0.0
21,661,0,0,0.00099945068359375
130,1089,0,0,0.0
14,618,0,0,0.0
12,579,0,0,0.0
0,569,0,0,0.0010013580322265625
0,568,0,0,0.00099945068359375
0,568,0,0,0.0
5,561,1,0,0.006000518798828125
0,614,0,0,0.004001617431640625
0,614,0,0,0.0010013580322265625
104,1091,0,0,0.00499725341796875
105,1141,0,0,0.003997802734375
0,610,0,0,0.00099945068359375
9,613,0,0,0.006000518798828125
0,614,0,0,0.0
0,614,1,0,0.00499725341796875
0,615,0,0,0.001003265380859375
0,614,0,1,0.0019989013671875
0,614,0,1,0.0
0,615,0,0,0.0030002593994140625
192,1598,0,0,0.0
127,1089,0,0,0.00099945068359375
0,1510,0,0,0.00299835205078125
130,1088,0,0,0.00099945068359375
183,1609,0,0,0.00299835205078125
142,1173,0,0,0.0
0,1629,0,0,0.00099945068359375
199,1648,0,0,0.0
0,604,0,0,0.00099945068359375
151,1277,0,0,0.00099945068359375
0,604,0,0,0.0
31,1286,0,0,0.0
0,928,0,0,0.00099945068359375
79,915,0,0,0.0
0,965,0,0,0.0010013580322265625
0,946,0,0,0.005001068115234375
107,884,0,0,0.0
0,1628,0,0,0.0
108,897,0,0,0.00099945068359375
0,565,0,0,0.0010013580322265625
0,1257,0,0,0.00099945068359375
0,1001,0,0,0.00099945068359375
0,983,0,0,0.00099945068359375
120,989,0,0,0.0
0,1322,0,0,0.00099945068359375
0,605,0,0,0.0010013580322265625
0,604,0,0,0.0
0,604,0,0,0.00099945068359375
0,604,0,0,0.00099945068359375
0,1625,0,0,0.00099945068359375
148,1228,0,0,0.00099945068359375
0,604,0,0,0.0
0,604,0,0,0.00099945068359375
0,1267,0,0,0.0010013580322265625
0,1584,0,0,0.00099945068359375
0,1591,0,0,0.00099945068359375
0,1588,0,0,0.0010013580322265625
0,1596,0,0,0.00099945068359375
0,1593,0,0,0.0010013580322265625
0,1603,0,1,0.0019989013671875
0,1598,0,0,0.0020008087158203125
0,1694,0,0,0.0019989013671875
0,1687,0,1,0.0020008087158203125
0,1383,0,0,0.0030002593994140625
0,1635,0,0,0.0030002593994140625
0,1642,0,0,0.0019989013671875
0,1654,0,0,0.0019989013671875
0,1667,0,0,0.00099945068359375
0,1677,0,0,0.00099945068359375
0,1681,0,0,0.0
0,1685,0,0,0.0
0,1690,0,0,0.005001068115234375
41,653,0,0,0.0
39,614,0,0,0.0019989013671875
57,616,0,0,0.00099945068359375
49,648,0,0,0.0
78,649,0,0,0.005001068115234375
67,588,0,0,0.00099945068359375
94,774,0,0,0.0030002593994140625
86,713,0,0,0.00299835205078125
45,756,0,0,0.00099945068359375
38,608,0,0,0.00099945068359375
35,555,0,0,0.0
0,546,0,0,0.00099945068359375
0,557,0,0,0.00099945068359375
0,1253,0,0,0.00099945068359375
136,1152,0,0,0.0010013580322265625
0,1282,0,0,0.00099945068359375
79,933,0,0,0.00099945068359375
0,1311,0,0,0.0010013580322265625
0,1321,0,0,0.0
149,1232,0,0,0.0
0,1361,0,0,0.0
81,943,0,0,0.006000518798828125
89,679,0,0,0.006999969482421875
0,521,0,0,0.002002716064453125
0,1877,0,0,0.00099945068359375
0,1898,1,0,0.00099945068359375
0,604,0,0,0.00099945068359375
0,1827,0,0,0.0059986114501953125
0,1840,0,0,0.006999969482421875
0,1849,0,0,0.006999969482421875
0,1856,0,0,0.006999969482421875
0,1771,0,0,0.006999969482421875
0,1787,0,0,0.006999969482421875
0,1802,0,0,0.006999969482421875
0,1815,0,0,0.006000518798828125
0,466,0,0,0.00099945068359375
0,597,0,0,0.0
198,1640,0,0,0.0
198,1638,0,0,0.0
32,1149,0,0,0.00099945068359375
29,1306,0,0,0.0
22,963,0,0,0.00099945068359375
0,635,0,0,0.00099945068359375
201,1665,0,0,0.0
201,1661,0,0,0.00099945068359375
203,1678,0,0,0.00099945068359375
202,1672,0,0,0.00099945068359375
199,1647,0,0,0.0
199,1644,0,0,0.0010013580322265625
201,1658,0,0,0.00099945068359375
200,1652,0,0,0.00099945068359375
0,603,0,0,0.0
0,604,0,0,0.0010013580322265625
0,611,0,1,0.003997802734375
0,611,0,1,0.004001617431640625
0,611,1,0,0.006000518798828125
0,611,0,1,0.004001617431640625
0,1493,1,0,0.0059967041015625
0,1498,0,0,0.005001068115234375
0,611,0,1,0.005001068115234375
0,611,0,0,0.00299835205078125
0,1466,0,0,0.00099945068359375
0,1472,0,0,0.00099945068359375
0,1478,0,0,0.0
0,1487,0,0,0.00099945068359375
0,1415,0,0,0.0010013580322265625
0,1432,0,0,0.0
0,1448,0,0,0.00099945068359375
0,1459,0,0,0.00099945068359375
135,1296,0,0,0.0
121,1284,0,0,0.0010013580322265625
186,1572,0,0,0.0
128,1302,0,0,0.0030002593994140625
154,1315,0,0,0.00099945068359375
158,1309,0,0,0.006000518798828125
148,1300,0,0,0.003997802734375
117,970,0,0,0.003997802734375
0,603,0,0,0.003002166748046875
0,1295,0,0,0.00299835205078125
0,1215,0,0,0.003002166748046875
0,1230,0,0,0.0019989013671875
0,1244,1,0,0.004001617431640625
0,1253,0,0,0.003002166748046875
0,1267,0,0,0.00299835205078125
0,1266,0,0,0.0030002593994140625
0,1277,0,1,0.00299835205078125
0,1286,0,0,0.00299835205078125
0,1296,0,0,0.006999969482421875
0,1304,0,0,0.007999420166015625
95,1498,0,0,0.006999969482421875
0,1183,0,0,0.0
197,1631,0,0,0.007999420166015625
117,1253,0,0,0.006999969482421875
94,1043,0,0,0.006999969482421875
100,1075,0,0,0.008001327514648438
90,987,0,0,0.00099945068359375
91,1014,0,0,0.007999420166015625
89,724,0,0,0.008001327514648438
133,1485,0,0,0.006000518798828125
94,776,0,0,0.006999969482421875
91,696,0,0,0.0
85,1351,0,0,0.006000518798828125
84,1103,0,0,0.006000518798828125
83,1118,0,0,0.00099945068359375
220,1842,0,1,0.00099945068359375
224,1854,1,0,0.006000518798828125
220,1817,0,0,0.0019989013671875
0,562,0,0,0.0
227,1875,0,0,0.007999420166015625
227,1880,1,0,0.005001068115234375
226,1864,0,0,0.0020008087158203125
226,1869,0,0,0.0059967041015625
0,604,0,0,0.0019989013671875
226,1883,0,0,0.00099945068359375
225,1884,1,0,0.003002166748046875
187,1558,0,1,0.0019989013671875
191,1581,0,0,0.0019989013671875
2,566,0,0,0.003997802734375
190,1571,0,1,0.0
188,1576,0,0,0.00099945068359375
0,1597,1,0,0.004001617431640625
0,1602,0,0,0.0010013580322265625
193,1593,0,0,0.0020008087158203125
48,1267,0,0,0.0
0,604,0,0,0.0020008087158203125
213,1760,0,0,0.0
149,1563,0,0,0.0030002593994140625
49,1279,1,0,0.004001617431640625
191,1604,0,0,0.0
49,1292,0,0,0.00099945068359375
0,1132,0,0,0.0
101,1102,0,0,0.00099945068359375
34,1207,0,0,0.0
52,1380,0,0,0.0010013580322265625
110,1184,0,0,0.00099945068359375
0,1157,0,0,0.0
0,1656,0,0,0.00499725341796875
89,1578,0,1,0.004001617431640625
0,1706,0,1,0.003997802734375
54,1411,0,0,0.004001617431640625
0,604,0,1,0.00299835205078125
47,1283,0,0,0.004001617431640625
0,604,0,0,0.0
50,1330,0,0,0.0010013580322265625
112,1200,0,0,0.0020008087158203125
0,1042,0,0,0.0020008087158203125
0,1042,0,0,0.0020008087158203125
0,1047,0,0,0.0019989013671875
0,1049,0,0,0.0020008087158203125
0,1055,0,0,0.00099945068359375
0,1060,0,0,0.00099945068359375
0,1065,0,0,0.0
0,1069,0,0,0.00099945068359375
142,1188,0,0,0.00099945068359375
141,1226,0,0,0.00099945068359375
124,1036,0,0,0.0
135,1116,1,0,0.0039997100830078125
97,908,1,0,0.0039997100830078125
119,986,0,0,0.00099945068359375
0,1031,0,1,0.0
0,1038,0,0,0.00099945068359375
46,1208,0,0,0.0
48,1267,0,0,0.0
40,1056,0,0,0.0010013580322265625
43,1125,0,0,0.00099945068359375
30,753,0,0,0.00099945068359375
37,968,0,1,0.003002166748046875
18,556,0,1,0.00099945068359375
21,571,0,0,0.0
14,648,0,0,0.00099945068359375
14,565,0,0,0.0010013580322265625
0,1272,0,0,0.00099945068359375
0,1282,0,0,0.0
112,906,0,0,0.0
128,1075,0,0,0.0010013580322265625
0,1320,0,0,0.00099945068359375
0,1325,0,0,0.0
0,1317,0,0,0.00099945068359375
0,1320,0,0,0.0
0,1305,0,0,0.0
0,1312,0,0,0.0
0,1290,0,0,0.0010013580322265625
146,1230,0,0,0.00099945068359375
86,1302,0,0,0.0
0,1323,0,0,0.0
0,604,0,0,0.00099945068359375
0,604,0,0,0.0010013580322265625
0,1455,0,0,0.0
0,1448,0,0,0.0
0,562,0,0,0.0
0,562,0,0,0.0
0,1373,0,0,0.0
0,1295,0,0,0.0
0,1200,0,0,0.00099945068359375
0,1099,0,0,0.0
0,561,0,0,0.00099945068359375
0,561,0,0,0.00099945068359375
0,561,0,0,0.0
0,561,0,0,0.00299835205078125
0,562,0,0,0.0
0,562,0,0,0.00099945068359375
0,562,0,0,0.004001617431640625
0,562,0,0,0.00099945068359375
0,562,0,0,0.0
0,562,0,0,0.0
0,561,0,0,0.0
0,561,0,0,0.0010013580322265625
0,562,0,0,0.0
0,562,0,0,0.0
0,562,0,0,0.0
0,562,0,0,0.004001617431640625
0,1619,0,0,0.00099945068359375
0,1622,0,0,0.00099945068359375
0,561,0,0,0.006999969482421875
0,562,0,1,0.0049991607666015625
102,1131,0,0,0.006999969482421875
0,607,0,0,0.006000518798828125
0,622,1,0,0.006000518798828125
99,1157,0,0,0.006999969482421875
0,612,0,0,0.006999969482421875
0,614,0,1,0.006999969482421875
0,614,0,0,0.006999969482421875
0,614,0,0,0.006000518798828125
0,517,0,1,0.005001068115234375
0,572,1,0,0.006999969482421875
0,550,0,1,0.00299835205078125
0,0,0,0,0.006999969482421875
111,1265,0,0,0.006999969482421875
0,1194,0,0,0.006999969482421875
0,1716,0,1,0.003997802734375
193,1668,1,0,0.006000518798828125
140,1668,0,0,0.008001327514648438
201,1672,1,0,0.006999969482421875
199,1670,0,1,0.006000518798828125
200,1676,0,0,0.00099945068359375
201,1674,0,0,0.0
203,1680,0,0,0.0010013580322265625
189,1678,0,0,0.0
202,1683,0,0,0.0019989013671875
197,1682,0,1,0.0
160,1658,0,0,0.0
199,1657,0,0,0.0020008087158203125
99,1197,0,0,0.0
204,1680,0,0,0.0010013580322265625
203,1683,0,0,0.0
201,1674,0,0,0.0
114,1671,0,0,0.00099945068359375
183,1667,0,0,0.0
215,1792,0,0,0.00099945068359375
201,1661,0,0,0.0
188,1659,0,0,0.00099945068359375
0,982,0,0,0.00099945068359375
0,991,0,0,0.0
0,1021,0,0,0.0
0,982,0,0,0.00099945068359375
42,1105,0,0,0.0
0,1063,0,0,0.00099945068359375
0,566,0,0,0.0
43,1147,0,0,0.0
0,566,0,0,0.0010013580322265625
0,566,0,0,0.0
0,567,0,0,0.006999969482421875
0,566,0,0,0.0
0,567,0,0,0.0
0,566,0,0,0.005001068115234375
0,996,1,0,0.006999969482421875
0,567,0,1,0.006000518798828125
13,600,1,0,0.006999969482421875
14,614,0,0,0.006999969482421875
3,537,0,0,0.006999969482421875
11,0,0,1,0.006000518798828125
11,444,0,0,0.006999969482421875
12,570,0,0,0.006000518798828125
0,611,0,1,0.006999969482421875
0,611,0,1,0.0039997100830078125
0,607,0,0,0.00099945068359375
0,604,0,0,0.006999969482421875
0,1530,0,0,0.00099945068359375
220,1812,0,0,0.00099945068359375
0,1382,0,0,0.0
0,1440,0,0,0.00099945068359375
172,1421,0,0,0.00099945068359375
203,1682,0,0,0.0010013580322265625
188,1680,0,0,0.00099945068359375
198,1676,0,0,0.00099945068359375
203,1678,0,0,0.00099945068359375
203,1679,0,0,0.0
186,1681,0,0,0.0010013580322265625
203,1680,0,0,0.004001617431640625
203,1677,0,0,0.004001617431640625
190,1673,0,1,0.003997802734375
126,1675,0,0,0.004001617431640625
0,1272,0,1,0.003997802734375
189,1572,0,1,0.0010013580322265625
0,605,0,0,0.0010013580322265625
0,1608,0,0,0.00099945068359375
0,1614,0,0,0.00099945068359375
0,1628,0,0,0.0
0,1633,0,0,0.0010013580322265625
0,1618,0,0,0.00099945068359375
0,1623,0,0,0.00099945068359375
0,1649,0,0,0.0010013580322265625
0,1652,0,0,0.0
0,1639,0,0,0.00099945068359375
0,1643,0,0,0.0049991607666015625
130,1139,0,0,0.004001617431640625
129,1108,0,0,0.0030002593994140625
119,1070,0,0,0.0039997100830078125
124,1049,0,0,0.005001068115234375
131,1265,0,0,0.0049991607666015625
0,1813,0,0,0.0049991607666015625
0,1630,0,0,0.0039997100830078125
0,1626,0,0,0.00299835205078125
0,1620,0,0,0.0030002593994140625
0,1611,0,1,0.0039997100830078125
0,1606,0,0,0.00099945068359375
0,1606,0,0,0.0
0,1613,1,0,0.006000518798828125
0,1622,0,0,0.0
0,1639,0,0,0.00099945068359375
0,1657,0,0,0.00099945068359375
132,1093,0,0,0.0
138,1142,0,1,0.006000518798828125
116,957,0,0,0.0
123,1014,0,0,0.0
143,1219,0,0,0.00099945068359375
148,1224,0,0,0.0
144,1193,0,0,0.0
145,1211,0,0,0.00099945068359375
96,1569,0,0,0.0
99,821,0,0,0.00099945068359375
106,880,0,0,0.003997802734375
0,1210,0,0,0.0019989013671875
0,1208,0,0,0.00099945068359375
188,1670,0,0,0.00099945068359375
0,1235,0,0,0.0010013580322265625
0,1248,0,0,0.00099945068359375
0,1259,0,0,0.00099945068359375
0,1273,0,0,0.00099945068359375
176,1668,0,0,0.0
0,604,0,0,0.0010013580322265625
0,520,0,0,0.00099945068359375
0,631,0,0,0.0
0,734,0,0,0.0010013580322265625
0,844,0,0,0.00099945068359375
0,941,1,0,0.003997802734375
0,996,0,0,0.004001617431640625
0,1015,0,0,0.004001617431640625
113,933,0,0,0.003997802734375
57,899,0,0,0.006999969482421875
0,1638,0,0,0.0
0,1621,0,0,0.0
0,1606,0,0,0.00099945068359375
0,1592,0,0,0.0
0,1721,0,0,0.0
0,1697,0,0,0.00099945068359375
0,1675,0,0,0.00099945068359375
0,1656,0,0,0.006000518798828125
0,1017,0,0,0.006999969482421875
0,1031,0,0,0.0059986114501953125
0,1760,0,0,0.006999969482421875
0,1741,0,0,0.006000518798828125
129,1065,0,0,0.00099945068359375
129,1078,0,0,0.006999969482421875
129,1090,0,0,0.006999969482421875
129,1104,0,0,0.00099945068359375
197,1631,0,0,0.0
0,1481,0,0,0.00099945068359375
10,0,0,0,0.0
13,575,0,0,0.0
0,0,0,0,0.00099945068359375
5,0,0,0,0.0
0,552,0,0,0.001003265380859375
0,1421,0,0,0.0
197,1632,0,0,0.0010013580322265625
198,1636,0,0,0.00099945068359375
197,1627,0,0,0.00099945068359375
197,1629,0,0,0.0010013580322265625
197,1629,0,0,0.0
0,1539,0,0,0.00099945068359375
197,1631,0,0,0.0010013580322265625
197,1630,0,0,0.00099945068359375
0,611,0,0,0.0
0,1551,0,0,0.005001068115234375
0,611,0,0,0.00499725341796875
0,1296,0,0,0.0010013580322265625
0,611,0,0,0.00099945068359375
0,612,0,0,0.003997802734375
0,611,0,0,0.005001068115234375
0,611,0,0,0.00499725341796875
0,611,0,0,0.004001617431640625
0,1254,0,0,0.00099945068359375
0,1572,1,0,0.0039997100830078125
0,1549,0,0,0.00099945068359375
0,1528,0,0,0.0
0,1508,0,0,0.00099945068359375
0,1650,0,0,0.0
0,1636,0,0,0.0
0,1619,1,0,0.006999969482421875
0,1596,0,0,0.00099945068359375
146,1256,0,0,0.00099945068359375
151,1262,0,0,0.0
0,1661,0,1,0.004001617431640625
0,1659,0,0,0.006000518798828125
124,1052,0,1,0.0019989013671875
143,1270,0,0,0.00099945068359375
148,1265,0,0,0.006000518798828125
144,1256,0,0,0.002002716064453125
0,1361,0,0,0.00299835205078125
137,1620,0,0,0.0019989013671875
0,1363,0,0,0.006999969482421875
0,1362,0,0,0.0019989013671875
0,1361,0,0,0.006000518798828125
0,1359,0,0,0.0019989013671875
0,1359,0,0,0.003002166748046875
198,1634,0,0,0.0
0,1364,0,0,0.00099945068359375
0,1375,0,0,0.0
0,1241,0,0,0.00099945068359375
112,1020,0,0,0.0010013580322265625
181,1512,0,0,0.0
55,902,0,0,0.00099945068359375
0,1229,0,0,0.0
181,1494,0,0,0.006999969482421875
69,1085,0,0,0.00099945068359375
69,1098,0,0,0.00099945068359375
62,1009,0,0,0.006000518798828125
214,1794,1,0,0.0059967041015625
70,1106,0,0,0.006999969482421875
187,1544,0,0,0.006000518798828125
67,1106,0,0,0.0010013580322265625
70,1130,0,0,0.00099945068359375
0,1205,0,0,0.006999969482421875
0,1216,0,0,0.004001617431640625
0,1197,1,0,0.00299835205078125
0,1200,0,1,0.00299835205078125
0,1220,1,0,0.003997802734375
0,1218,0,0,0.002002716064453125
0,1227,1,0,0.003002166748046875
0,1225,0,1,0.0
190,1573,0,0,0.006000518798828125
0,1217,0,0,0.006000518798828125
0,1218,0,0,0.006999969482421875
186,1561,0,0,0.006999969482421875
189,1598,0,0,0.006999969482421875
211,1795,0,0,0.0
183,1586,0,0,0.006999969482421875
0,1174,0,0,0.006999969482421875
0,1531,0,0,0.008001327514648438
209,1730,0,0,0.006999969482421875
109,1169,0,0,0.006999969482421875
107,1144,0,1,0.00499725341796875
